"dgns_cd","longdesc","shortdesc","version","fyear"
"37840","Heterophoria, unspecified","Heterophoria NOS",32,2015
"37841","Esophoria","Esophoria",32,2015
"37842","Exophoria","Exophoria",32,2015
"37843","Vertical heterophoria","Vertical heterophoria",32,2015
"37844","Cyclophoria","Cyclophoria",32,2015
"37845","Alternating hyperphoria","Alternating hyperphoria",32,2015
"37850","Paralytic strabismus, unspecified","Paralytic strabismus NOS",32,2015
"37851","Third or oculomotor nerve palsy, partial","Partial third nerv palsy",32,2015
"37852","Third or oculomotor nerve palsy, total","Total third nerve palsy",32,2015
"37853","Fourth or trochlear nerve palsy","Fourth nerve palsy",32,2015
"37854","Sixth or abducens nerve palsy","Sixth nerve palsy",32,2015
"37855","External ophthalmoplegia","External ophthalmoplegia",32,2015
"37856","Total ophthalmoplegia","Total ophthalmoplegia",32,2015
"37860","Mechanical strabismus, unspecified","Mechanical strabism NOS",32,2015
"37861","Brown's (tendon) sheath syndrome","Brown's sheath syndrome",32,2015
"37862","Mechanical strabismus from other musculofascial disorders","Mech strab d/t muscl dis",32,2015
"37863","Limited duction associated with other conditions","Mech strab w oth conditn",32,2015
"37871","Duane's syndrome","Duane's syndrome",32,2015
"37872","Progressive external ophthalmoplegia","Prog ext ophthalmoplegia",32,2015
"37873","Strabismus in other neuromuscular disorders","Neuromuscle dis strabism",32,2015
"37881","Palsy of conjugate gaze","Palsy of conjugate gaze",32,2015
"37882","Spasm of conjugate gaze","Spasm of conjugate gaze",32,2015
"37883","Convergence insufficiency or palsy","Convergenc insufficiency",32,2015
"37884","Convergence excess or spasm","Convergence excess",32,2015
"37885","Anomalies of divergence","Anomalies of divergence",32,2015
"37886","Internuclear ophthalmoplegia","Internucl ophthalmopleg",32,2015
"37887","Other dissociated deviation of eye movements","Skew deviation, eye",32,2015
"3789","Unspecified disorder of eye movements","Eye movemnt disorder NOS",32,2015
"37900","Scleritis, unspecified","Scleritis NOS",32,2015
"37901","Episcleritis periodica fugax","Episclerit periodic fugx",32,2015
"37902","Nodular episcleritis","Nodular episcleritis",32,2015
"37903","Anterior scleritis","Anterior scleritis",32,2015
"37904","Scleromalacia perforans","Scleromalacia perforans",32,2015
"37905","Scleritis with corneal involvement","Scleritis w cornea invol",32,2015
"37906","Brawny scleritis","Brawny scleritis",32,2015
"37907","Posterior scleritis","Posterior scleritis",32,2015
"37909","Other scleritis and episcleritis","Scleritis NEC",32,2015
"37911","Scleral ectasia","Scleral ectasia",32,2015
"37912","Staphyloma posticum","Staphyloma posticum",32,2015
"37913","Equatorial staphyloma","Equatorial staphyloma",32,2015
"37914","Anterior staphyloma, localized","Local anterior staphylma",32,2015
"37915","Ring staphyloma","Ring staphyloma",32,2015
"37916","Other degenerative disorders of sclera","Scleral degen dis NEC",32,2015
"37919","Other disorders of sclera","Disorder of sclera NEC",32,2015
"37921","Vitreous degeneration","Vitreous degeneration",32,2015
"37922","Crystalline deposits in vitreous","Crystal deposit vitreous",32,2015
"37923","Vitreous hemorrhage","Vitreous hemorrhage",32,2015
"37924","Other vitreous opacities","Vitreous opacities NEC",32,2015
"37925","Vitreous membranes and strands","Vitreous membranes",32,2015
"37926","Vitreous prolapse","Vitreous prolapse",32,2015
"37927","Vitreomacular adhesion","Vitreomacular adhesion",32,2015
"37929","Other disorders of vitreous","Vitreous disorders NEC",32,2015
"37931","Aphakia","Aphakia",32,2015
"37932","Subluxation of lens","Subluxation of lens",32,2015
"37933","Anterior dislocation of lens","Ant dislocation of lens",32,2015
"37934","Posterior dislocation of lens","Post dislocation of lens",32,2015
"37939","Other disorders of lens","Disorders of lens NEC",32,2015
"37940","Abnormal pupillary function, unspecified","Abn pupil function NOS",32,2015
"37941","Anisocoria","Anisocoria",32,2015
"37942","Miosis (persistent), not due to miotics","Miosis not d/t miotics",32,2015
"37943","Mydriasis (persistent), not due to mydriatics","Mydriasis not d/t mydrtc",32,2015
"37945","Argyll Robertson pupil, atypical","Argyll robertson pupil",32,2015
"37946","Tonic pupillary reaction","Tonic pupillary reaction",32,2015
"37949","Other anomalies of pupillary function","Pupil funct anomaly NEC",32,2015
"37950","Nystagmus, unspecified","Nystagmus NOS",32,2015
"37951","Congenital nystagmus","Congenital nystagmus",32,2015
"37952","Latent nystagmus","Latent nystagmus",32,2015
"37953","Visual deprivation nystagmus","Visual deprivatn nystagm",32,2015
"37954","Nystagmus associated with disorders of the vestibular system","Nystagms w vestibulr dis",32,2015
"37955","Dissociated nystagmus","Dissociated nystagmus",32,2015
"37956","Other forms of nystagmus","Nystagmus NEC",32,2015
"37957","Deficiencies of saccadic eye movements","Saccadic eye movmnt def",32,2015
"37958","Deficiencies of smooth pursuit movements","Smooth pursuit mvmnt def",32,2015
"37959","Other irregularities of eye movements","Irregular eye mvmnts NEC",32,2015
"37960","Inflammation (infection) of postprocedural bleb, unspecified","Inflam postproc bleb NOS",32,2015
"37961","Inflammation (infection) of postprocedural bleb, stage 1","Inflam postproc bleb, 1",32,2015
"37962","Inflammation (infection) of postprocedural bleb, stage 2","Inflam postproc bleb, 2",32,2015
"37963","Inflammation (infection) of postprocedural bleb, stage 3","Inflam postproc bleb, 3",32,2015
"3798","Other specified disorders of eye and adnexa","Eye disorders NEC",32,2015
"37990","Disorder of eye, unspecified","Eye disorder NOS",32,2015
"37991","Pain in or around eye","Pain in or around eye",32,2015
"37992","Swelling or mass of eye","Swelling or mass of eye",32,2015
"37993","Redness or discharge of eye","Redness/discharge of eye",32,2015
"37999","Other ill-defined disorders of eye","Ill-defined eye dis NEC",32,2015
"38000","Perichondritis of pinna, unspecified","Perichondritis pinna NOS",32,2015
"38001","Acute perichondritis of pinna","Ac perichondritis pinna",32,2015
"38002","Chronic perichondritis of pinna","Chr perichondritis pinna",32,2015
"38003","Chondritis of pinna","Chondritis of pinna",32,2015
"38010","Infective otitis externa, unspecified","Infec otitis externa NOS",32,2015
"38011","Acute infection of pinna","Acute infection of pinna",32,2015
"38012","Acute swimmers' ear","Acute swimmers' ear",32,2015
"38013","Other acute infections of external ear","Ac infect extern ear NEC",32,2015
"38014","Malignant otitis externa","Malignant otitis externa",32,2015
"38015","Chronic mycotic otitis externa","Chr mycot otitis externa",32,2015
"38016","Other chronic infective otitis externa","Chr inf otit externa NEC",32,2015
"38021","Cholesteatoma of external ear","Cholesteatoma extern ear",32,2015
"38022","Other acute otitis externa","Acute otitis externa NEC",32,2015
"38023","Other chronic otitis externa","Chr otitis externa NEC",32,2015
"38030","Disorder of pinna, unspecified","Disorder of pinna NOS",32,2015
"38031","Hematoma of auricle or pinna","Hematoma auricle/pinna",32,2015
"38032","Acquired deformities of auricle or pinna","Acq deform auricle/pinna",32,2015
"38039","Other noninfectious disorders of pinna","Noninfect dis pinna NEC",32,2015
"3804","Impacted cerumen","Impacted cerumen",32,2015
"38050","Acquired stenosis of external ear canal, unspecified as to cause","Acq stenos ear canal NOS",32,2015
"38051","Acquired stenosis of external ear canal secondary to trauma","Stenosis ear d/t trauma",32,2015
"38052","Acquired stenosis of external ear canal secondary to surgery","Stenosis ear d/t surgery",32,2015
"38053","Acquired stenosis of external ear canal secondary to inflammation","Stenosis ear d/t inflam",32,2015
"38081","Exostosis of external ear canal","Exostosis ext ear canal",32,2015
"38089","Other disorders of external ear","Dis external ear NEC",32,2015
"3809","Unspecified disorder of external ear","Dis external ear NOS",32,2015
"38100","Acute nonsuppurative otitis media, unspecified","Ac nonsup otitis med NOS",32,2015
"38101","Acute serous otitis media","Ac serous otitis media",32,2015
"38102","Acute mucoid otitis media","Ac mucoid otitis media",32,2015
"38103","Acute sanguinous otitis media","Ac sanguin otitis media",32,2015
"38104","Acute allergic serous otitis media","Ac allergic serous OM",32,2015
"38105","Acute allergic mucoid otitis media","Ac allergic mucoid OM",32,2015
"38106","Acute allergic sanguinous otitis media","Ac allerg sanguinous OM",32,2015
"38110","Chronic serous otitis media, simple or unspecified","Chr serous OM simp/NOS",32,2015
"38119","Other chronic serous otitis media","Chr serous OM NEC",32,2015
"38120","Chronic mucoid otitis media, simple or unspecified","Chr mucoid OM simp/NOS",32,2015
"38129","Other chronic mucoid otitis media","Chr mucoid OM NEC",32,2015
"3813","Other and unspecified chronic nonsuppurative otitis media","Chr nonsup OM NOS/NEC",32,2015
"3814","Nonsuppurative otitis media, not specified as acute or chronic","Nonsupp otitis media NOS",32,2015
"38150","Eustachian salpingitis, unspecified","Eustachian salping NOS",32,2015
"38151","Acute Eustachian salpingitis","Ac eustachian salping",32,2015
"38152","Chronic Eustachian salpingitis","Chr eustachian salping",32,2015
"38160","Obstruction of Eustachian tube, unspecified","Obstr eustach tube NOS",32,2015
"38161","Osseous obstruction of Eustachian tube","Osseous eustachian obstr",32,2015
"38162","Intrinsic cartilagenous obstruction of Eustachian tube","Intrinsic eustach obstr",32,2015
"38163","Extrinsic cartilagenous obstruction of Eustachian tube","Extrinsic eustach obstr",32,2015
"3817","Patulous Eustachian tube","Patulous eustachian tube",32,2015
"38181","Dysfunction of Eustachian tube","Dysfunct eustachian tube",32,2015
"38189","Other disorders of Eustachian tube","Eustachian tube dis NEC",32,2015
"3819","Unspecified Eustachian tube disorder","Eustachian tube dis NOS",32,2015
"38200","Acute suppurative otitis media without spontaneous rupture of eardrum","Ac supp otitis media NOS",32,2015
"38201","Acute suppurative otitis media with spontaneous rupture of eardrum","Ac supp OM w drum rupt",32,2015
"38202","Acute suppurative otitis media in diseases classified elsewhere","Ac supp OM in oth dis",32,2015
"3821","Chronic tubotympanic suppurative otitis media","Chr tubotympan suppur OM",32,2015
"3822","Chronic atticoantral suppurative otitis media","Chr atticoantral sup OM",32,2015
"3823","Unspecified chronic suppurative otitis media","Chr sup otitis media NOS",32,2015
"3824","Unspecified suppurative otitis media","Suppur otitis media NOS",32,2015
"3829","Unspecified otitis media","Otitis media NOS",32,2015
"38300","Acute mastoiditis without complications","Ac mastoiditis w/o compl",32,2015
"38301","Subperiosteal abscess of mastoid","Subperi mastoid abscess",32,2015
"38302","Acute mastoiditis with other complications","Ac mastoiditis-compl NEC",32,2015
"3831","Chronic mastoiditis","Chronic mastoiditis",32,2015
"38320","Petrositis, unspecified","Petrositis NOS",32,2015
"38321","Acute petrositis","Acute petrositis",32,2015
"38322","Chronic petrositis","Chronic petrositis",32,2015
"38330","Postmastoidectomy complication, unspecified","Postmastoid compl NOS",32,2015
"38331","Mucosal cyst of postmastoidectomy cavity","Postmastoid mucosal cyst",32,2015
"38332","Recurrent cholesteatoma of postmastoidectomy cavity","Postmastoid cholesteatma",32,2015
"38333","Granulations of postmastoidectomy cavity","Postmastoid granulations",32,2015
"38381","Postauricular fistula","Postauricular fistula",32,2015
"38389","Other disorders of mastoid","Disorders of mastoid NEC",32,2015
"3839","Unspecified mastoiditis","Mastoiditis NOS",32,2015
"38400","Acute myringitis, unspecified","Acute myringitis NOS",32,2015
"38401","Bullous myringitis","Bullous myringitis",32,2015
"38409","Other acute myringitis without mention of otitis media","Acute myringitis NEC",32,2015
"3841","Chronic myringitis without mention of otitis media","Chronic myringitis",32,2015
"38420","Perforation of tympanic membrane, unspecified","Perforat tympan memb NOS",32,2015
"38421","Central perforation of tympanic membrane","Cent perf tympanic memb",32,2015
"38422","Attic perforation of tympanic membrane","Attic perf tympanic memb",32,2015
"38423","Other marginal perforation of tympanic membrane","Marginal perf tymp NEC",32,2015
"38424","Multiple perforations of tympanic membrane","Mult perf tympanic memb",32,2015
"38425","Total perforation of tympanic membrane","Total perf tympanic memb",32,2015
"38481","Atrophic flaccid tympanic membrane","Atrophic flaccid tympan",32,2015
"38482","Atrophic nonflaccid tympanic membrane","Atrophic nonflaccid tymp",32,2015
"3849","Unspecified disorder of tympanic membrane","Dis tympanic memb NOS",32,2015
"38500","Tympanosclerosis, unspecified as to involvement","Tympanosclerosis NOS",32,2015
"38501","Tympanosclerosis involving tympanic membrane only","Tympanoscl-tympanic memb",32,2015
"38502","Tympanosclerosis involving tympanic membrane and ear ossicles","Tympnoscler-tymp/ossicle",32,2015
"38503","Tympanosclerosis involving tympanic membrane, ear ossicles, and middle ear","Tympanoscler-all parts",32,2015
"38509","Tympanosclerosis involving other combination of structures","Tympnsclr-oth site comb",32,2015
"38510","Adhesive middle ear disease, unspecified as to involvement","Adhesive mid ear dis NOS",32,2015
"38511","Adhesions of drum head to incus","Adhesion tympanum-incus",32,2015
"38512","Adhesions of drum head to stapes","Adhesion tympanum-stapes",32,2015
"38513","Adhesions of drum head to promontorium","Adhesion tymp-promontor",32,2015
"38519","Other middle ear adhesions and combinations","Adhesive mid ear dis NEC",32,2015
"38521","Impaired mobility of malleus","Ankylosis malleus",32,2015
"38522","Impaired mobility of other ear ossicles","Ankylosis ear ossicl NEC",32,2015
"38523","Discontinuity or dislocation of ear ossicles","Dislocation ear ossicle",32,2015
"38524","Partial loss or necrosis of ear ossicles","Partial loss ear ossicle",32,2015
"38530","Cholesteatoma, unspecified","Cholesteatoma NOS",32,2015
"38531","Cholesteatoma of attic","Cholesteatoma of attic",32,2015
"38532","Cholesteatoma of middle ear","Cholesteatoma middle ear",32,2015
"38533","Cholesteatoma of middle ear and mastoid","Cholestma mid ear/mstoid",32,2015
"38535","Diffuse cholesteatosis of middle ear and mastoid","Diffuse cholesteatosis",32,2015
